,open,high,low,close,volume,Ticker,timestamp,sentiment_score
279268,164.68,164.789,164.6,164.65,288233,AAPL,2023-04-03 12:25:00,0.9945924707821437
279269,164.65,164.77,164.595,164.6,292264,AAPL,2023-04-03 12:30:00,0.9937347620725632
279270,164.6,164.8,164.545,164.76,367568,AAPL,2023-04-03 12:35:00,0.9666449785232544
279271,164.76,164.7891,164.615,164.67,235292,AAPL,2023-04-03 12:40:00,0.9858727753162384
279272,164.6696,164.68,164.55,164.66,243108,AAPL,2023-04-03 12:45:00,0.9869310685566494
279273,164.65,164.77,164.57,164.605,285034,AAPL,2023-04-03 12:50:00,0.9594641547454031
279274,164.6099,164.66,164.48,164.55,354937,AAPL,2023-04-03 12:55:00,0.9967364147305489
279275,164.5501,164.62,164.5,164.555,1327576,AAPL,2023-04-03 13:00:00,0.9470541993776957
279276,164.55,164.555,164.345,164.44,372884,AAPL,2023-04-03 13:05:00,0.9888463833115317
279277,164.45,164.46,164.31,164.455,866446,AAPL,2023-04-03 13:10:00,0.993538498878479
279278,164.46,164.54,164.43,164.495,370318,AAPL,2023-04-03 13:15:00,0.9901913840037125
279279,164.49,164.5655,164.46,164.5098,751084,AAPL,2023-04-03 13:20:00,0.9798780716955662
279280,164.5,164.685,164.5,164.6519,430971,AAPL,2023-04-03 13:25:00,0.9889181740581989
279281,164.6509,164.6599,164.52,164.55,364644,AAPL,2023-04-03 13:30:00,0.9779155155022939
279282,164.545,164.68,164.48,164.6399,343513,AAPL,2023-04-03 13:35:00,0.9542594131301431
279283,164.63,164.8,164.59,164.755,340190,AAPL,2023-04-03 13:40:00,0.947658109664917
279284,164.75,164.76,164.66,164.715,286770,AAPL,2023-04-03 13:45:00,0.9926513859203884
279285,164.71,164.7982,164.62,164.69,319762,AAPL,2023-04-03 13:50:00,0.9835644364356995
279286,164.7,164.7,164.575,164.645,294156,AAPL,2023-04-03 13:55:00,0.9949112653732299
279287,164.645,164.75,164.5705,164.71,229373,AAPL,2023-04-03 14:00:00,0.9750293744237799
279288,164.705,164.73,164.59,164.625,242414,AAPL,2023-04-03 14:05:00,0.9915183324080247
279289,164.62,164.73,164.59,164.61,205283,AAPL,2023-04-03 14:10:00,0.9880544344584147
279290,164.59,164.71,164.5212,164.5403,334617,AAPL,2023-04-03 14:15:00,0.9880613485972086
279291,164.55,164.74,164.48,164.715,326153,AAPL,2023-04-03 14:20:00,0.988027885556221
279292,164.72,164.8,164.67,164.79,305803,AAPL,2023-04-03 14:25:00,0.997234445810318
279293,164.79,164.95,164.755,164.9135,472215,AAPL,2023-04-03 14:30:00,0.9485614796479543
279294,164.91,165.12,164.9,165.095,626654,AAPL,2023-04-03 14:35:00,0.9967124121529716
279295,165.092,165.37,165.08,165.365,749954,AAPL,2023-04-03 14:40:00,0.9922694431410896
279296,165.366,165.475,165.34,165.4498,535250,AAPL,2023-04-03 14:45:00,0.9955311218897501
279297,165.4419,165.65,165.425,165.47,707806,AAPL,2023-04-03 14:50:00,0.9942077738898141
279298,165.47,165.68,165.44,165.625,506728,AAPL,2023-04-03 14:55:00,0.9748322904109955
279299,165.625,165.75,165.62,165.7429,390505,AAPL,2023-04-03 15:00:00,0.9888081729412079
279300,165.75,165.87,165.6501,165.75,846148,AAPL,2023-04-03 15:05:00,0.9870395958423615
279301,165.76,165.835,165.7,165.7836,464353,AAPL,2023-04-03 15:10:00,0.9951449185609818
279302,165.785,165.88,165.695,165.745,562509,AAPL,2023-04-03 15:15:00,0.9880945205688476
279303,165.74,165.805,165.71,165.775,376953,AAPL,2023-04-03 15:20:00,0.9926096664534675
279304,165.77,165.84,165.62,165.71,668574,AAPL,2023-04-03 15:25:00,0.9504732138970319
279305,165.7099,165.85,165.665,165.695,544354,AAPL,2023-04-03 15:30:00,0.9197180022795995
279306,165.69,165.99,165.675,165.85,1008968,AAPL,2023-04-03 15:35:00,0.9961185157299042
279307,165.87,165.99,165.855,165.88,588667,AAPL,2023-04-03 15:40:00,0.9963580965995789
279308,165.885,166.04,165.73,166.0029,954808,AAPL,2023-04-03 15:45:00,0.9605831503868103
279309,166.005,166.105,165.98,166.022,752752,AAPL,2023-04-03 15:50:00,0.9899993794304984
279310,166.03,166.1,165.85,165.96,1684873,AAPL,2023-04-03 15:55:00,0.990703284740448
279311,165.96,166.29,165.955,166.1,2710946,AAPL,2023-04-03 16:00:00,0.9897763207554817
279312,166.12,166.31,166.06,166.11,1762084,AAPL,2023-04-03 16:05:00,0.9792383660872778
279313,166.1,166.17,166.06,166.17,79493,AAPL,2023-04-03 16:10:00,0.934809277455012
279314,166.1092,166.17,166.09,166.1,66331,AAPL,2023-04-03 16:15:00,0.9713353753089905
279315,166.1001,166.17,166.06,166.07,72270,AAPL,2023-04-03 16:20:00,0.986808683191027
279316,166.08,166.09,166.07,166.09,2666,AAPL,2023-04-03 16:25:00,0.9876124007361275
279317,166.087,166.17,166.07,166.09,3663,AAPL,2023-04-03 16:30:00,0.9945887696175348
279318,166.08,166.08,166.05,166.08,5749,AAPL,2023-04-03 16:35:00,0.9921900629997253
279319,166.0899,166.09,166.05,166.06,7920,AAPL,2023-04-03 16:40:00,0.9904362559318542
279320,166.07,166.17,166.06,166.06,18175,AAPL,2023-04-03 16:45:00,0.9832975798183017
279321,166.06,166.06,166.02,166.0201,9459,AAPL,2023-04-03 16:50:00,0.9829770051516019
279322,166.04,166.04,166.01,166.0201,1834036,AAPL,2023-04-03 16:55:00,0.9911768436431885
279323,166.04,166.05,166.03,166.05,1755,AAPL,2023-04-03 17:00:00,0.9816871086756388
279324,166.05,166.05,166.02,166.03,6404,AAPL,2023-04-03 17:05:00,0.9935782015323639
279325,166.04,166.17,166.03,166.05,56221,AAPL,2023-04-03 17:10:00,0.9776858141024908
279326,166.05,166.05,166.05,166.05,433,AAPL,2023-04-03 17:15:00,0.9906108133933124
279327,166.02,166.05,166.02,166.05,497,AAPL,2023-04-03 17:20:00,0.9625569161246804
279328,166.01,166.02,165.99,165.99,4616,AAPL,2023-04-03 17:25:00,0.9696101480060153
279329,165.99,165.99,165.96,165.96,1521,AAPL,2023-04-03 17:30:00,0.9639409551253686
279330,165.96,165.99,165.96,165.96,2960,AAPL,2023-04-03 17:35:00,0.9695054858922958
279331,165.98,166.0,165.98,166.0,2056,AAPL,2023-04-03 17:40:00,0.9754468550284704
279332,165.98,166.06,165.98,166.0,3393,AAPL,2023-04-03 17:45:00,0.9799366146326065
279333,165.98,166.0,165.97,165.97,1208,AAPL,2023-04-03 17:50:00,0.9890294631322225
279334,165.98,165.99,165.97,165.97,731,AAPL,2023-04-03 17:55:00,0.9444418867429097
279335,165.98,166.0,165.97,165.99,2071,AAPL,2023-04-03 18:00:00,0.9928307652473449
279336,165.97,166.03,165.97,166.03,869,AAPL,2023-04-03 18:05:00,0.9195985562271543
279337,166.02,166.05,166.02,166.05,1158,AAPL,2023-04-03 18:15:00,0.9898817709514073
279338,166.0,166.01,165.97,166.0,2653,AAPL,2023-04-03 18:20:00,0.9857688784599304
279339,166.0,166.0,166.0,166.0,1019,AAPL,2023-04-03 18:25:00,0.9456904292106628
279340,165.97,165.99,165.97,165.99,964,AAPL,2023-04-03 18:30:00,0.9467255957424641
279341,165.97,165.99,165.97,165.99,1513,AAPL,2023-04-03 18:35:00,0.9846247345209121
279342,165.97,165.99,165.97,165.99,1605,AAPL,2023-04-03 18:40:00,0.9607426253232089
279343,165.99,165.99,165.97,165.98,895,AAPL,2023-04-03 18:45:00,0.9129504337906837
279344,165.98,165.98,165.98,165.98,193,AAPL,2023-04-03 19:00:00,0.9748699707644326
279345,165.98,165.98,165.97,165.97,5344,AAPL,2023-04-03 19:05:00,0.9525118564304552
279346,165.97,165.99,165.97,165.98,1455,AAPL,2023-04-03 19:10:00,0.9819158506393433
279347,165.99,165.99,165.98,165.99,1773,AAPL,2023-04-03 19:15:00,0.9497278064489365
279348,166.0,166.02,166.0,166.01,1878,AAPL,2023-04-03 19:20:00,0.9486862515148363
279349,165.9999,166.0,165.99,165.99,1996,AAPL,2023-04-03 19:25:00,0.9948120564222336
279350,165.98,166.0,165.98,166.0,463,AAPL,2023-04-03 19:35:00,0.9486441045999527
279351,166.0,166.0,166.0,166.0,215,AAPL,2023-04-03 19:40:00,0.9966831207275391
279352,166.0,166.0,165.98,166.0,1729,AAPL,2023-04-03 19:45:00,0.931594126364764
279353,166.0,166.0,165.96,165.96,2822,AAPL,2023-04-03 19:50:00,0.9879431438446045
279354,165.96,165.99,165.96,165.98,3462,AAPL,2023-04-03 19:55:00,0.9944116980941208
279355,165.96,166.02,165.95,166.02,8468,AAPL,2023-04-03 20:00:00,0.9825500957667828
279356,165.91,165.91,165.8,165.8,2282,AAPL,2023-04-04 04:05:00,0.9983997941017152
279357,165.89,165.89,165.89,165.89,255,AAPL,2023-04-04 04:10:00,0.9847358850871816
279358,165.89,165.89,165.89,165.89,174,AAPL,2023-04-04 04:15:00,0.9763002064492967
279359,165.88,165.9,165.88,165.9,1522,AAPL,2023-04-04 04:20:00,0.9852272212505341
279360,165.9,165.9,165.9,165.9,227,AAPL,2023-04-04 04:25:00,0.8588338494300842
279361,165.95,165.95,165.93,165.93,203,AAPL,2023-04-04 04:30:00,0.9533364027738571
279362,165.99,165.99,165.94,165.98,1492,AAPL,2023-04-04 04:35:00,0.9950557351112366
279363,165.86,165.96,165.86,165.96,425,AAPL,2023-04-04 04:45:00,0.9827183882395426
279364,165.91,165.91,165.86,165.86,660,AAPL,2023-04-04 04:50:00,0.9924045900503794
279365,165.9,166.02,165.9,166.02,10871,AAPL,2023-04-04 04:55:00,0.9832659455446097
279366,166.1,166.1,166.1,166.1,465,AAPL,2023-04-04 05:00:00,0.9922873675823212
279367,166.09,166.09,166.09,166.09,407,AAPL,2023-04-04 05:10:00,0.9122222860654196
279368,166.1,166.1,166.1,166.1,242,AAPL,2023-04-04 05:15:00,0.9951349071093968
279369,166.16,166.26,166.16,166.24,3974,AAPL,2023-04-04 05:20:00,0.9958539009094238
279370,166.28,166.3,166.24,166.3,3374,AAPL,2023-04-04 05:25:00,0.9938590327898661
279371,166.38,166.4,166.35,166.4,1598,AAPL,2023-04-04 05:30:00,0.9943686823050181
279372,166.41,166.41,166.41,166.41,283,AAPL,2023-04-04 05:35:00,0.9902503252029419
279373,166.42,166.75,166.42,166.73,4844,AAPL,2023-04-04 05:45:00,0.9945471525192261
279374,166.83,166.98,166.8,166.96,5308,AAPL,2023-04-04 05:50:00,0.9844497919082642
279375,166.85,166.98,166.85,166.98,2304,AAPL,2023-04-04 05:55:00,0.9981281757354736
279376,166.94,166.94,166.92,166.92,993,AAPL,2023-04-04 06:00:00,0.9922123849391937
279377,166.89,166.89,166.88,166.89,1026,AAPL,2023-04-04 06:05:00,0.9871683518091837
279378,166.92,167.0,166.91,167.0,5825,AAPL,2023-04-04 06:10:00,0.9925237723759243
279379,166.94,166.94,166.94,166.94,671,AAPL,2023-04-04 06:20:00,0.9923727015654246
279380,166.89,166.89,166.86,166.86,1318,AAPL,2023-04-04 06:25:00,0.9934190958738327
279381,166.86,166.86,166.86,166.86,862,AAPL,2023-04-04 06:30:00,0.9971322298049927
279382,166.9,166.9,166.9,166.9,1556,AAPL,2023-04-04 06:35:00,0.9982150197029114
279383,166.95,166.95,166.95,166.95,574,AAPL,2023-04-04 06:40:00,0.9930026978254318
279384,166.95,166.96,166.95,166.96,837,AAPL,2023-04-04 06:45:00,0.9981084863344828
279385,166.95,166.95,166.72,166.72,5922,AAPL,2023-04-04 06:50:00,0.9974825779596964
279386,166.77,166.77,166.77,166.77,150,AAPL,2023-04-04 06:55:00,0.9751056688172477
279387,166.8,166.8,166.77,166.77,701,AAPL,2023-04-04 07:00:00,0.9957240521907806
279388,166.77,166.87,166.65,166.85,15746,AAPL,2023-04-04 07:05:00,0.9927474061648051
279389,166.85,166.89,166.84,166.84,4892,AAPL,2023-04-04 07:10:00,0.9886172711849213
279390,166.84,166.86,166.8,166.8,11087,AAPL,2023-04-04 07:15:00,0.9988217949867249
279391,166.8,166.8,166.71,166.76,7471,AAPL,2023-04-04 07:20:00,0.9911509354909261
279392,166.74,166.8,166.71,166.79,6387,AAPL,2023-04-04 07:25:00,0.9801027973492941
279393,166.79,166.82,166.79,166.82,2671,AAPL,2023-04-04 07:30:00,0.9866389632225037
279394,166.85,166.88,166.85,166.88,1477,AAPL,2023-04-04 07:35:00,0.9901651938756307
279395,166.85,166.9,166.85,166.88,4909,AAPL,2023-04-04 07:40:00,0.9953426520029703
279396,166.86,166.86,166.75,166.78,5147,AAPL,2023-04-04 07:45:00,0.9836958199739456
279397,166.8,166.8,166.76,166.76,7111,AAPL,2023-04-04 07:50:00,0.9732902869582176
279398,166.75,166.76,166.72,166.72,4036,AAPL,2023-04-04 07:55:00,0.9958539009094238
279399,166.72,166.74,166.72,166.74,5723,AAPL,2023-04-04 08:00:00,0.9757019281387329
279400,166.85,166.9,165.33,166.69,59692,AAPL,2023-04-04 08:05:00,0.9874259233474731
279401,166.72,166.72,166.6318,166.6318,11081,AAPL,2023-04-04 08:10:00,0.9497047066688538
279402,166.63,166.66,166.62,166.66,7785,AAPL,2023-04-04 08:15:00,0.9904767572879791
279403,166.62,166.69,166.62,166.66,3762,AAPL,2023-04-04 08:20:00,0.9862921833992004
279404,166.68,166.69,166.68,166.69,2430,AAPL,2023-04-04 08:25:00,0.9965015649795532
279405,166.65,166.66,166.58,166.59,14930,AAPL,2023-04-04 08:30:00,0.9988743662834167
279406,166.58,166.6399,166.57,166.57,5281,AAPL,2023-04-04 08:35:00,0.9803614914417267
279407,166.57,166.64,166.5,166.5,15568,AAPL,2023-04-04 08:40:00,0.9754090200770985
279408,166.53,166.56,166.5,166.5448,11858,AAPL,2023-04-04 08:45:00,0.9847113986810049
279409,166.53,166.5495,166.42,166.46,19172,AAPL,2023-04-04 08:50:00,0.9961545268694559
279410,166.47,166.59,166.4401,166.59,10755,AAPL,2023-04-04 08:55:00,0.9949804842472076
279411,166.57,166.65,166.55,166.5663,6667,AAPL,2023-04-04 09:00:00,0.9943483948707581
279412,166.54,166.54,166.44,166.44,10068,AAPL,2023-04-04 09:05:00,0.9643607959151268
279413,166.47,166.49,166.4,166.49,13641,AAPL,2023-04-04 09:10:00,0.9914009869098663
279414,166.49,166.52,166.42,166.47,8613,AAPL,2023-04-04 09:15:00,0.9977277517318726
279415,166.47,166.52,166.43,166.49,11712,AAPL,2023-04-04 09:20:00,0.906038475036621
279416,166.47,166.51,166.41,166.43,25466,AAPL,2023-04-04 09:25:00,0.9938172399997711
279417,166.42,166.7,166.35,166.56,57157,AAPL,2023-04-04 09:30:00,0.9745818430727179
279418,166.595,166.7,166.062,166.155,1749413,AAPL,2023-04-04 09:35:00,0.9666236639022827
279419,166.16,166.3,165.94,165.94,1025193,AAPL,2023-04-04 09:40:00,0.9660921320319176
279420,165.95,165.9901,165.52,165.6,947445,AAPL,2023-04-04 09:45:00,0.9864207185231723
279421,165.6,165.99,165.418,165.94,762776,AAPL,2023-04-04 09:50:00,0.981667423248291
279422,165.93,166.19,165.865,166.0199,803384,AAPL,2023-04-04 09:55:00,0.8867685869336128
279423,166.03,166.41,166.0,166.29,692588,AAPL,2023-04-04 10:00:00,0.9551647475787571
279424,166.3,166.84,166.29,166.59,1219291,AAPL,2023-04-04 10:05:00,0.9971691568692526
279425,166.59,166.74,166.4487,166.4785,690272,AAPL,2023-04-04 10:10:00,0.9427086181110806
279426,166.4788,166.7983,166.44,166.57,461972,AAPL,2023-04-04 10:15:00,0.990769990852901
279427,166.57,166.63,166.21,166.28,620651,AAPL,2023-04-04 10:20:00,0.966518223285675
279428,166.29,166.305,165.89,165.99,581787,AAPL,2023-04-04 10:25:00,0.9913715273141861
279429,165.98,166.34,165.94,166.25,564538,AAPL,2023-04-04 10:30:00,0.9484922545296806
279430,166.26,166.49,166.18,166.425,521085,AAPL,2023-04-04 10:35:00,0.9075293673409356
279431,166.43,166.46,166.1201,166.135,460728,AAPL,2023-04-04 10:40:00,0.9196932911872864
279432,166.13,166.4199,165.93,166.39,579486,AAPL,2023-04-04 10:45:00,0.9957923094431559
279433,166.395,166.465,166.135,166.145,427891,AAPL,2023-04-04 10:50:00,0.9579784671465555
279434,166.15,166.309,166.08,166.2372,421106,AAPL,2023-04-04 10:55:00,0.9526921709378561
279435,166.24,166.31,165.99,166.108,618113,AAPL,2023-04-04 11:00:00,0.9462268693106515
279436,166.1101,166.21,165.96,166.205,391050,AAPL,2023-04-04 11:05:00,0.9595092058181762
279437,166.2008,166.27,165.84,165.94,444664,AAPL,2023-04-04 11:10:00,0.9979168375333151
279438,165.935,166.13,165.75,166.1185,450713,AAPL,2023-04-04 11:15:00,0.9681046903133392
279439,166.11,166.12,165.75,165.8573,470514,AAPL,2023-04-04 11:20:00,0.9979018228394645
279440,165.85,165.975,165.83,165.925,312327,AAPL,2023-04-04 11:25:00,0.9522603645044214
279441,165.93,166.2,165.8,166.15,552469,AAPL,2023-04-04 11:30:00,0.9462899061349722
279442,166.14,166.2,166.04,166.165,419836,AAPL,2023-04-04 11:35:00,0.9882800919669015
279443,166.17,166.32,166.13,166.15,451161,AAPL,2023-04-04 11:40:00,0.9712961713473002
279444,166.16,166.26,166.06,166.1805,490762,AAPL,2023-04-04 11:45:00,0.9813772531656119
279445,166.18,166.4156,166.18,166.24,483785,AAPL,2023-04-04 11:50:00,0.9906136840581894
279446,166.23,166.355,166.14,166.33,399110,AAPL,2023-04-04 11:55:00,0.9970427602529526
279447,166.35,166.3887,166.16,166.18,358862,AAPL,2023-04-04 12:00:00,0.9579475373029709
279448,166.18,166.29,166.15,166.21,362287,AAPL,2023-04-04 12:05:00,0.9916512221097946
279449,166.21,166.24,165.77,165.8,498055,AAPL,2023-04-04 12:10:00,0.9956627054647966
279450,165.7803,166.01,165.7,165.9386,489808,AAPL,2023-04-04 12:15:00,0.9229756236076355
279451,165.93,165.93,165.6601,165.679,371328,AAPL,2023-04-04 12:20:00,0.9498290485805936
279452,165.67,165.828,165.5901,165.8199,382241,AAPL,2023-04-04 12:25:00,0.96209947087548
279453,165.818,165.93,165.7914,165.83,345984,AAPL,2023-04-04 12:30:00,0.9850938419500986
279454,165.82,165.91,165.785,165.885,290955,AAPL,2023-04-04 12:35:00,0.8888831958174706
279455,165.885,165.93,165.74,165.855,348728,AAPL,2023-04-04 12:40:00,0.9461670517921448
279456,165.8584,166.06,165.85,166.04,486259,AAPL,2023-04-04 12:45:00,0.9327826883111682
279457,166.04,166.08,165.97,166.035,257582,AAPL,2023-04-04 12:50:00,0.9759144594794825
279458,166.03,166.11,165.9164,165.945,274286,AAPL,2023-04-04 12:55:00,0.9765825654779162
279459,165.95,166.1,165.94,165.94,239413,AAPL,2023-04-04 13:00:00,0.9533892273902893
279460,165.94,165.96,165.8,165.9,225257,AAPL,2023-04-04 13:05:00,0.9573404788970947
279461,165.9099,166.06,165.87,165.95,227568,AAPL,2023-04-04 13:10:00,0.9404090079996321
279462,165.94,165.95,165.715,165.8309,257315,AAPL,2023-04-04 13:15:00,0.9476911649107933
279463,165.83,166.16,165.82,166.07,390484,AAPL,2023-04-04 13:20:00,0.9627528720431857
279464,166.07,166.2,165.94,166.19,275427,AAPL,2023-04-04 13:25:00,0.9800309032201767
279465,166.19,166.23,166.0701,166.0799,291621,AAPL,2023-04-04 13:30:00,0.9422511641795819
279466,166.0701,166.21,166.0557,166.125,357420,AAPL,2023-04-04 13:35:00,0.9958871347563607
279467,166.125,166.21,166.11,166.185,217400,AAPL,2023-04-04 13:40:00,0.9639357538784251
