,open,high,low,close,volume,Ticker,timestamp,sentiment_score
135187,147.03,147.27,147.025,147.255,147797,WMT,2023-04-04 15:55:00,0.9967923760414124
135188,147.255,147.295,147.06,147.24,416745,WMT,2023-04-04 16:00:00,0.967698891957601
135189,147.23,147.23,147.23,147.23,189908,WMT,2023-04-04 16:05:00,0.9980837532452175
135190,147.23,147.23,147.23,147.23,8738,WMT,2023-04-04 16:10:00,0.9927260428667068
135191,147.23,147.23,147.23,147.23,2932,WMT,2023-04-04 16:15:00,0.988920783996582
135192,147.34,147.41,144.69,144.74,76158,WMT,2023-04-04 16:30:00,0.9885986566543579
135193,144.29,145.9,144.29,145.9,18070,WMT,2023-04-04 16:35:00,0.9918609410524368
135194,145.62,147.25,145.62,146.45,21389,WMT,2023-04-04 16:40:00,0.9943104783693949
135195,146.58,146.65,146.58,146.65,719,WMT,2023-04-04 16:45:00,0.8363795399665832
135196,146.01,146.5,146.01,146.01,1925,WMT,2023-04-04 16:50:00,0.9950502117474875
135197,146.5,146.74,146.5,146.5,1292,WMT,2023-04-04 16:55:00,0.9946146905422211
135198,146.6,146.6,146.0,146.19,6576,WMT,2023-04-04 17:00:00,0.9961861610412598
135199,146.2,146.2,146.2,146.2,100,WMT,2023-04-04 17:05:00,0.9969851613044739
135200,146.0568,146.0568,146.0568,146.0568,100,WMT,2023-04-04 17:45:00,0.9872750163078308
135201,146.35,146.35,146.35,146.35,960,WMT,2023-04-04 18:30:00,0.9669125278790792
135202,146.45,146.45,146.45,146.45,300,WMT,2023-04-04 18:55:00,0.9962848126888276
135203,146.4,146.4,146.39,146.39,1227,WMT,2023-04-04 19:50:00,0.990342915058136
135204,146.47,146.48,146.47,146.48,838,WMT,2023-04-04 19:55:00,0.997712016105652
135205,146.3,146.48,146.3,146.48,1703,WMT,2023-04-04 20:00:00,0.9950560331344604
135206,146.8,146.8,146.8,146.8,240,WMT,2023-04-05 06:55:00,0.9742923974990844
135207,146.5,146.8,146.4,146.8,847,WMT,2023-04-05 07:05:00,0.9981303215026855
135208,146.75,146.75,146.75,146.75,208517,WMT,2023-04-05 08:05:00,0.9799814224243164
135209,146.8,146.8,146.8,146.8,200,WMT,2023-04-05 08:10:00,0.9631446301937103
135210,146.87,146.87,146.87,146.87,270,WMT,2023-04-05 08:15:00,0.9294712543487548
135213,146.99,147.0,146.99,147.0,709,WMT,2023-04-05 08:30:00,0.992493748664856
135214,146.7,146.98,146.7,146.98,300,WMT,2023-04-05 08:35:00,0.993358552455902
135215,146.85,146.85,146.7,146.7,2702,WMT,2023-04-05 08:40:00,0.993358552455902
135216,146.8,146.98,146.8,146.98,1676,WMT,2023-04-05 08:45:00,0.9971400201320648
135217,146.98,146.98,146.98,146.98,549,WMT,2023-04-05 08:50:00,0.993358552455902
135218,146.98,146.98,146.98,146.98,1208,WMT,2023-04-05 08:55:00,0.9977241158485413
135219,146.98,146.98,146.98,146.98,1843,WMT,2023-04-05 09:10:00,0.9754709402720133
135220,147.0,147.23,147.0,147.0,1750,WMT,2023-04-05 09:15:00,0.9916369318962096
135221,147.23,147.23,147.23,147.23,500,WMT,2023-04-05 09:20:00,0.9768744111061096
135222,147.23,147.23,147.2,147.2,6291,WMT,2023-04-05 09:25:00,0.981487274169922
135223,147.13,147.23,146.98,147.12,5021,WMT,2023-04-05 09:30:00,0.9989475607872008
135224,147.17,148.49,147.14,148.16,353819,WMT,2023-04-05 09:35:00,0.9990426003932953
135225,148.1613,148.71,148.1176,148.71,117918,WMT,2023-04-05 09:40:00,0.9377440333366394
135226,148.69,149.069,148.61,148.86,250312,WMT,2023-04-05 09:45:00,0.9784043530623118
135227,148.895,148.9,148.45,148.71,137027,WMT,2023-04-05 09:50:00,0.9525787234306335
135229,148.605,149.15,148.48,149.1,96406,WMT,2023-04-05 10:00:00,0.9936919212341307
135231,149.255,149.59,149.2236,149.57,180379,WMT,2023-04-05 10:10:00,0.9869649410247804
135232,149.565,149.59,149.16,149.37,158585,WMT,2023-04-05 10:15:00,0.9811904430389404
135233,149.34,149.44,148.9,149.2099,109917,WMT,2023-04-05 10:20:00,0.9788179397583008
135236,149.15,149.23,148.88,149.0,71329,WMT,2023-04-05 10:35:00,0.9970748424530028
135237,149.015,149.015,148.61,148.69,112602,WMT,2023-04-05 10:40:00,0.9960587322711945
135238,148.7,149.0,148.695,148.925,80427,WMT,2023-04-05 10:45:00,0.9823752442995707
135239,148.91,149.23,148.77,149.22,115965,WMT,2023-04-05 10:50:00,0.7671353220939636
135240,149.25,149.3499,149.04,149.1,104124,WMT,2023-04-05 10:55:00,0.9726201891899108
135241,149.0999,149.205,148.94,149.08,100603,WMT,2023-04-05 11:00:00,0.9906411409378052
135242,149.06,149.085,148.83,148.88,59075,WMT,2023-04-05 11:05:00,0.9973685145378113
135243,148.87,148.93,148.69,148.7,56607,WMT,2023-04-05 11:10:00,0.9855674184285678
135244,148.71,148.88,148.68,148.87,96652,WMT,2023-04-05 11:15:00,0.9915990754961967
135245,148.88,149.24,148.88,149.19,81990,WMT,2023-04-05 11:20:00,0.9892066270112991
135246,149.18,149.31,149.17,149.195,78240,WMT,2023-04-05 11:25:00,0.9930334985256195
135247,149.1813,149.1813,148.81,148.83,73129,WMT,2023-04-05 11:30:00,0.992469534277916
135248,148.83,149.15,148.83,149.09,55081,WMT,2023-04-05 11:35:00,0.9471053034067154
135249,149.14,149.45,149.14,149.3933,104043,WMT,2023-04-05 11:40:00,0.9756730794906616
135250,149.4,149.4,149.18,149.26,49783,WMT,2023-04-05 11:45:00,0.9134412805239359
135251,149.2533,149.3265,149.18,149.21,67326,WMT,2023-04-05 11:50:00,0.8589873909950256
135252,149.2024,149.29,149.11,149.29,51477,WMT,2023-04-05 11:55:00,0.9866310358047485
135253,149.3,149.41,149.21,149.3941,45982,WMT,2023-04-05 12:00:00,0.9497679591178894
135254,149.41,149.45,149.28,149.36,34780,WMT,2023-04-05 12:05:00,0.9886951148509979
135255,149.37,149.405,149.25,149.32,44119,WMT,2023-04-05 12:10:00,0.9773333867390951
135256,149.32,149.32,149.2,149.3001,36327,WMT,2023-04-05 12:15:00,0.993339459101359
135257,149.3,149.32,149.19,149.27,39566,WMT,2023-04-05 12:20:00,0.9925756851832072
135258,149.27,149.35,149.22,149.315,34155,WMT,2023-04-05 12:25:00,0.9905648231506348
135259,149.31,149.3542,149.19,149.29,43409,WMT,2023-04-05 12:30:00,0.9538835201944623
135260,149.28,149.4,149.26,149.35,47101,WMT,2023-04-05 12:35:00,0.9533318546083238
135261,149.345,149.36,149.26,149.26,139059,WMT,2023-04-05 12:40:00,0.9931464791297913
135262,149.255,149.33,149.05,149.12,135235,WMT,2023-04-05 12:45:00,0.9779673914114634
135263,149.13,149.145,148.99,149.02,64078,WMT,2023-04-05 12:50:00,0.9785060882568359
135264,149.03,149.17,149.01,149.0821,32982,WMT,2023-04-05 12:55:00,0.9933895667394003
135265,149.09,149.1,149.03,149.07,41209,WMT,2023-04-05 13:00:00,0.9921660678727287
135266,149.075,149.29,149.03,149.27,54351,WMT,2023-04-05 13:05:00,0.9930495619773865
135267,149.28,149.43,149.27,149.36,78408,WMT,2023-04-05 13:10:00,0.9937280535697937
135268,149.35,149.47,149.29,149.38,50569,WMT,2023-04-05 13:15:00,0.9897600497518267
135269,149.375,149.48,149.35,149.4,48860,WMT,2023-04-05 13:20:00,0.9937302470207214
135270,149.4,149.49,149.29,149.405,52373,WMT,2023-04-05 13:25:00,0.9948676228523254
135271,149.405,149.48,149.35,149.426,38154,WMT,2023-04-05 13:30:00,0.9942351281642914
135272,149.43,149.455,149.3342,149.35,31375,WMT,2023-04-05 13:35:00,0.9694382813241746
135273,149.35,149.49,149.329,149.49,57586,WMT,2023-04-05 13:40:00,0.9419253203603957
135274,149.49,149.53,149.41,149.5,61675,WMT,2023-04-05 13:45:00,0.995428490638733
135275,149.495,149.52,149.44,149.51,44932,WMT,2023-04-05 13:50:00,0.9786846339702606
135276,149.52,149.675,149.52,149.61,87106,WMT,2023-04-05 13:55:00,0.9879495700200399
135277,149.62,149.79,149.62,149.785,66878,WMT,2023-04-05 14:00:00,0.9934380650520325
135278,149.7856,149.88,149.755,149.76,75066,WMT,2023-04-05 14:05:00,0.9939805406790513
135279,149.765,149.78,149.6078,149.61,44605,WMT,2023-04-05 14:10:00,0.9422717690467834
135280,149.62,149.62,149.41,149.51,45019,WMT,2023-04-05 14:15:00,0.9799151079995293
135281,149.505,149.61,149.5001,149.58,54283,WMT,2023-04-05 14:20:00,0.9797428846359253
135282,149.58,149.61,149.535,149.57,50325,WMT,2023-04-05 14:25:00,0.979268394983732
135283,149.5744,149.6093,149.4247,149.5,47933,WMT,2023-04-05 14:30:00,0.9803378118409051
135284,149.5,149.76,149.5,149.74,55873,WMT,2023-04-05 14:35:00,0.9478068873286248
135285,149.74,149.78,149.6691,149.7719,42026,WMT,2023-04-05 14:40:00,0.9947764158248902
135286,149.79,149.79,149.649,149.695,64979,WMT,2023-04-05 14:45:00,0.9920177683234215
135287,149.7,149.8,149.64,149.78,103254,WMT,2023-04-05 14:50:00,0.9951030214627584
135288,149.785,149.815,149.56,149.56,122310,WMT,2023-04-05 14:55:00,0.9774943217635155
135289,149.56,149.75,149.56,149.735,55290,WMT,2023-04-05 15:00:00,0.9837373835699899
135290,149.73,149.82,149.7258,149.785,76121,WMT,2023-04-05 15:05:00,0.9378859400749207
135291,149.78,149.81,149.64,149.685,70279,WMT,2023-04-05 15:10:00,0.9275142124720983
135292,149.685,149.71,149.58,149.7,68287,WMT,2023-04-05 15:15:00,0.991204798221588
135294,149.685,149.79,149.67,149.6757,85568,WMT,2023-04-05 15:25:00,0.9943703242710659
135295,149.675,149.725,149.58,149.595,113923,WMT,2023-04-05 15:30:00,0.9895538985729218
135296,149.59,149.595,149.495,149.549,112783,WMT,2023-04-05 15:35:00,0.9950641870498658
135297,149.54,149.78,149.54,149.75,110336,WMT,2023-04-05 15:40:00,0.99244225025177
135298,149.75,149.85,149.69,149.81,120156,WMT,2023-04-05 15:45:00,0.9352502822875977
135299,149.81,149.81,149.52,149.575,154787,WMT,2023-04-05 15:50:00,0.9952121376991272
135300,149.58,149.63,149.41,149.455,250298,WMT,2023-04-05 15:55:00,0.9445044338703156
135301,149.46,149.72,149.4301,149.68,528811,WMT,2023-04-05 16:00:00,0.9970913132031759
135302,149.67,149.67,149.67,149.67,175801,WMT,2023-04-05 16:05:00,0.991685132185618
135303,149.68,149.68,149.67,149.67,25220,WMT,2023-04-05 16:10:00,0.9928279757499695
135304,149.8,149.8,149.8,149.8,3693,WMT,2023-04-05 16:15:00,0.9868123616491046
135305,149.8,149.8,149.0,149.0,4038,WMT,2023-04-05 16:20:00,0.9929412752389908
135306,149.2,149.4,149.0,149.0,5103,WMT,2023-04-05 16:25:00,0.9921033978462219
135307,149.0,149.01,148.82,148.98,3191,WMT,2023-04-05 16:30:00,0.9958063811063766
135308,148.98,149.0,148.98,149.0,3158,WMT,2023-04-05 16:35:00,0.9968781371911367
135309,149.0,149.0,149.0,149.0,2790,WMT,2023-04-05 16:40:00,0.994205892086029
135310,149.0,149.0,149.0,149.0,115,WMT,2023-04-05 16:45:00,0.9939696987469991
135311,148.9,148.9,148.9,148.9,152,WMT,2023-04-05 16:50:00,0.9735966444015502
135313,148.96,148.96,148.96,148.96,100,WMT,2023-04-05 17:05:00,0.9405427660260882
135314,149.0,149.0,149.0,149.0,1461,WMT,2023-04-05 17:10:00,0.957985003789266
135315,148.99,149.0,148.99,149.0,5548,WMT,2023-04-05 17:15:00,0.7842502892017365
135316,148.97,148.97,148.97,148.97,353,WMT,2023-04-05 17:20:00,0.9931119481722513
135317,148.8973,148.8973,148.8973,148.8973,202,WMT,2023-04-05 17:40:00,0.9814834952354431
135318,148.9004,149.0,148.9004,149.0,3112,WMT,2023-04-05 17:50:00,0.9775990843772888
135319,148.8948,148.8948,148.8948,148.8948,100,WMT,2023-04-05 18:05:00,0.9127109348773956
135320,149.0,149.0,148.99,149.0,2000,WMT,2023-04-05 18:30:00,0.9960745334625244
135321,149.0,149.0,149.0,149.0,425,WMT,2023-04-05 18:55:00,0.9909968823194504
135322,149.3,149.3,149.3,149.3,100,WMT,2023-04-05 19:45:00,0.9729531526565551
135323,149.3,149.3,149.01,149.01,600,WMT,2023-04-05 20:00:00,0.9860965013504028
135324,149.19,149.19,149.19,149.19,110,WMT,2023-04-06 06:25:00,0.9823616147041321
135325,149.2,149.2,149.2,149.2,369,WMT,2023-04-06 06:35:00,0.9853488504886627
135326,149.4,149.4,149.0,149.0,1997,WMT,2023-04-06 07:45:00,0.996030867099762
135328,149.0,149.0,149.0,149.0,550,WMT,2023-04-06 07:55:00,0.9871978461742402
135329,149.0,149.0,149.0,149.0,2015,WMT,2023-04-06 08:00:00,0.9948344826698303
135330,149.0017,149.31,149.0,149.0,2523,WMT,2023-04-06 08:05:00,0.9988418221473694
135331,149.0,149.0,149.0,149.0,737,WMT,2023-04-06 08:10:00,0.9919368028640746
135332,148.8,148.8,148.8,148.8,915,WMT,2023-04-06 08:15:00,0.971079170703888
135333,148.93,148.93,148.93,148.93,130,WMT,2023-04-06 08:20:00,0.9894049167633056
135334,148.5068,148.5068,148.5,148.5,617,WMT,2023-04-06 08:30:00,0.9934364557266236
135335,148.3099,148.3099,148.3099,148.3099,600,WMT,2023-04-06 08:35:00,0.9867118199666342
135336,148.7,148.7,148.7,148.7,202,WMT,2023-04-06 08:50:00,0.9943703263998032
135337,148.59,148.7,148.59,148.63,1093,WMT,2023-04-06 09:05:00,0.9945478836695353
135338,148.63,148.63,148.52,148.52,1525,WMT,2023-04-06 09:10:00,0.9911214709281921
135339,148.72,149.0,148.72,149.0,5375,WMT,2023-04-06 09:20:00,0.9951099753379822
135341,149.0,149.0,148.98,149.0,9352,WMT,2023-04-06 09:30:00,0.9984436631202698
135342,148.8,150.45,148.52,150.38,440635,WMT,2023-04-06 09:35:00,0.9889619946479797
